uri,room_count,floor,max_floor,street,house_number,general_area,intersection,microdistrict,building_type,kitchen_area,living_area,condition,build_year,residential_complex,city,district,telephone,internet,balcony,is_balcony_glazed,door,bathroom,parking,furniture,floor_type,former_hostel,ceiling_height,bars_on_the_window,security,entry_phone,code_lock,alarm,video_security,video_entry_phone,concierge,exchange_possible,plastic_windows,non_angular,improved,rooms_isolated,studio_kitchen,kitchen_builtin,new_plumbing,pantry,counters,quiet_courtyard,air_conditioning,commercial_convenient,price,mortgaged,images_count,private_hostel,text
https://krisha.kz//a/show/678853849,1,9,13,Журавлева,26,31.6,проспект Гагарина,nan,монолитный,nan,nan,черновая отделка,2022,Four Seasons,Алматы,Бостандыкский,nan,nan,nan,False,nan,nan,паркинг,nan,nan,False,3.0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,28500000,False,0,False,"Квартира сдана в эксплуатацию! квартира 31.6 кв. м. 
расположение южнее улицы Журавлёва, восточнее улицы Кекилбайулы. вид на горы. 
район с развитой инфраструктурой и удобным расположением для выезда в любую точку города. рядом ТРЦ ""MEGA Center"", детские сады и школы (№199, №63, №10, №9). недалеко Парк Первого Президента, Южный парк. 
Высота потолков 3 м витражными окнами. 
Квартира в черновой отделке в свободной планировке."
https://krisha.kz//a/show/678382369,4,6,16,Байсеитовой,nan,90.0,Новая площадь,nan,монолитный,12.0,nan,хорошее,1979,nan,Алматы,Бостандыкский,nan,оптика,лоджия,True,металлическая,раздельный,рядом охраняемая стоянка,nan,паркет,False,2.8,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,69000000,False,10,False,"Полноценная 4-х комнатная квартира, в эксклюзивном доме с видом на Акимат и Новую площадь. Памятник архитектуры. Паркет. Косметический ремонт. С мебелью и частично с техникой."
https://krisha.kz//a/show/679222722,3,1,16,Жуалы,nan,110.0,nan,Шугыла,монолитный,27.0,nan,хорошее,2012,Премьера,Алматы,Наурызбайский,отдельный,ADSL,nan,False,бронированная,совмещенный,рядом охраняемая стоянка,nan,ламинат,False,2.8,True,False,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,38800000,False,4,False,"Квартира 2 х ком, перепланирован в 3 х ком. Имеется зал, спальня, детская и кухня+студия. Комнаты светлые, просторные. Все в шаговой доступности. Желательно наличный расчет. Обращайтесь ."
https://krisha.kz//a/show/679222711,3,1,3,Кунаева,30В,80.0,nan,nan,монолитный,20.0,65.0,хорошее,2016,nan,Алматы,Наурызбайский,отдельный,ADSL,nan,False,бронированная,2 с/у и более,паркинг,частично,ламинат,False,3.0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,True,True,False,False,39900000,False,23,False,"Пластиковые окна, улучшенная, кухня-студия, встроенная кухня, новая сантехника, счётчики, тихий двор.
Роскошный ЖК в близи от санатория Алатау. Тишина и свежий воздух вместе с удобствами обслуживания управляющей компании. Большой крытый наземный паркинг с навесами для удобства вашего авто. Паркинги есть в продаже. На территории ЖК игровые зоны для детей детская площадка, скамейки, беседки и зона барбекю. Очень комфортная транспортная доступность. В квартире дизайнерский ремонт в светлых тонах и комфортная планировка. Большой зал очень удобен для приема большого количества гостей а также вас порадует наличие 2 санузлов. Обе спальни с кроватями и диваны в зале раскладные всегда можно разместить гостей с ночёвкой. Торопитесь приобрести квартиру по очень вкусной цене пока она актуальна."
https://krisha.kz//a/show/678726458,3,1,5,Шашкина,34,76.0,Выше пр,nan,кирпичный,nan,nan,nan,1983,nan,Алматы,Медеуский,nan,nan,nan,False,nan,2 с/у и более,nan,nan,nan,False,2.8,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,70000000,False,7,False,None
https://krisha.kz//a/show/679222664,1,7,12,nan,nan,45.0,Возле Алмата Арены,Акбулак,монолитный,nan,nan,хорошее,2022,Alatau City 2.0,Алматы,Алатауский,есть возможность подключения,проводной,балкон,True,металлическая,совмещенный,рядом охраняемая стоянка,nan,ламинат,False,2.0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,38000000,False,16,False,"Продам 1 комнатную квартиру в новом доме с хорошим ремонтом, в квартире 48 спотов по 7 ват, в зале одна люстра и 6 бра, в кухне 2 люстры и 2 бра квартира очень светлая, в ванной кафель 80*80 производство Китай брали в керамостон, на полу тёплый пол можно регулировать выбирать нужный градус, , зеркало с подсветкой и блютузом, вытяжка в ванной стоит германского качества 150, так же коридоре установили шкаф 4 метра и до потолка, на фото не успела сфоткать, и в кухне куханный гарнитур 3 метра, на полу по всему полу ламинат 33 класса с фаской, на балконе есть подсветка которой можете управлять через пульт, вообщем ремонт делали на совесть все качественно продумано!"
https://krisha.kz//a/show/679222639,2,4,6,nan,nan,85.0,nan,Ерменсай 25,монолитный,nan,nan,nan,2022,Remizovka,Алматы,Бостандыкский,nan,nan,nan,False,nan,nan,nan,nan,nan,False,3.0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,79500000,False,10,False,None
https://krisha.kz//a/show/678844523,1,nan,nan,nan,nan,16.4,nan,Жулдыз-2 46,монолитный,nan,nan,nan,2007,nan,Алматы,Турксибский,nan,nan,nan,False,nan,nan,nan,nan,nan,False,2.8,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,5000000,False,4,False,"Комната в общежитии коридорного типа. 
Санузел и туалет в коридоре. 
Тихие соседи, тихий район, поблизости несколько магазинов, баня, аптека, школа и тд. Общественный Транспорт на все направления города. есть возможность провести в комнату и туалет и душ. Цена ниже рыночной."
https://krisha.kz//a/show/669479918,3,1,3,Айша,nan,70.4,nan,nan,кирпичный,9.0,nan,хорошее,1974,nan,Алматы,Турксибский,отдельный,ADSL,nan,False,металлическая,раздельный,рядом охраняемая стоянка,частично,паркет,False,2.7,True,False,True,False,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,False,36000000,False,11,False,"Пластиковые окна, неугловая, улучшенная, встроенная кухня, кладовка, счётчики, тихий двор, кондиционер.
Квартиру в хорошем районе. 
есть подвальное помещения 15кв. для хранения вещей. 
Тихий район, хорошие соседи. 
Полностью меблированная. 
Кирпичный дом. 
Садик, Школа, спортивные секции все рядом. возможен обмен на дом. обмен на авто цена выше"
https://krisha.kz//a/show/678641203,4,4,4,nan,nan,74.0,nan,Коктем-2,панельный,9.0,54.0,хорошее,1970,nan,Алматы,Бостандыкский,отдельный,через TV кабель,балкон,True,металлическая,раздельный,рядом охраняемая стоянка,полностью,ламинат,False,2.5,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,True,False,False,43000000,False,6,False,"Пластиковые окна, неугловая, комнаты изолированы, встроенная кухня, счётчики, тихий двор.
Квартира расположена экологически чистом и тихом районе, рядом находятся КазНУ, 51, 81, 138 гимназии, музыкальная школа, РФМШ, Ботанический сад, Атакент, спортивный колледж, бассейн. Окна выходят на две стороны."
https://krisha.kz//a/show/677737563,2,6,9,Асыл Арман,nan,56.0,nan,nan,монолитный,nan,nan,хорошее,2014,nan,nan,nan,есть возможность подключения,ADSL,балкон,False,металлическая,совмещенный,рядом охраняемая стоянка,полностью,линолеум,False,2.7,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,24000000,False,11,False,"Пластиковые окна, неугловая, комнаты изолированы, тихий двор.
Двухкомнатная квартира, неугловая, теплая. В аренду не сдавалась. Выкуплена, возможна ипотека. Вся мебель остается новому хозяину. Вид на горы и частный сектор, расположение, вдали от шума, нет посторонних запахов. Можно заезжать в начале сентября."
https://krisha.kz//a/show/678802847,1,nan,nan,2 этаж,nan,46.6,nan,nan,монолитный,nan,nan,nan,2022,Nomad City,Алматы,Турксибский,nan,nan,nan,False,металлическая,совмещенный,nan,nan,nan,False,3.0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,25000000,False,7,False,"Продаётся Шикарная увеличенная однокомнатная квартира на втором этаже, с видом на горы. Перед домом никаких построек не будет. В экологически чистом районе, вокруг очень много зелени. Нет рядом шумных улиц от машин. 
 
Квартира новая. В предчистовой отделке. 
На крышах дома предусмотрены террасы. Также имеется подвальное помещение. Дворы оснащены детскими площадками, имеется на территории комплекса своя аллея, спортивная площадка, свой яблоневый сад. Множество беседок, и насаждений. Парковочного места также достаточно, так как дома малоэтажные и на площадке этажа всего по 3, 4 квартиры. 
 
В 5 минутах езды от дома строится торговый комплекс APORT. Инфраструктура развита, школы, детские садики также в 5/10 минутах езды от комплекса. 
 
Все интересующие вопросы можно по и телефону. 
Торг уместен, небольшой"
