uri,room_count,floor,max_floor,street,house_number,general_area,intersection,microdistrict,building_type,kitchen_area,living_area,condition,build_year,residential_complex,city,district,telephone,internet,balcony,is_balcony_glazed,door,bathroom,parking,furniture,floor_type,former_hostel,ceiling_height,bars_on_the_window,security,entry_phone,code_lock,alarm,video_security,video_entry_phone,concierge,exchange_possible,plastic_windows,non_angular,improved,rooms_isolated,studio_kitchen,kitchen_builtin,new_plumbing,pantry,counters,quiet_courtyard,air_conditioning,commercial_convenient,price,mortgaged,images_count,private_hostel,text
https://krisha.kz//a/show/678340960,1,8,12,Кульджинский тракт,156/5,30.4,nan,nan,монолитный,nan,nan,свободная планировка,2022,Ashyq Tobe,Алматы,Медеуский,отдельный,ADSL,балкон,True,металлическая,раздельный,паркинг,nan,ламинат,False,2.8,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,15000000,False,2,False,"Пластиковые окна.
Дом построен, сдача в октябре-ноябре 2022, предчистовая отделка. ЖК комфорт класса с красивыми террасами на крыше. Вид на город и горы! Отличное месторасположение, напротив строится Апорт Молл с аквапарком. продажа без посредников! 
 12 000 000 тенге оплачиваете сейчас, 3 000 000 тенге застройщику при сдаче объекта в эксплуатацию. торг"
https://krisha.kz//a/show/675222041,2,5,6,nan,nan,64.0,nan,Кокжиек 33,монолитный,10.0,nan,хорошее,2012,nan,Алматы,Жетысуский,отдельный,оптика,балкон,True,металлическая,раздельный,рядом охраняемая стоянка,полностью,линолеум,False,2.7,False,False,True,False,False,False,False,False,False,True,True,True,True,False,True,True,False,True,True,True,False,26500000,False,14,False,"Пластиковые окна, неугловая, улучшенная, комнаты изолированы, встроенная кухня, новая сантехника, счётчики, тихий двор, кондиционер.
Соседи очень хорошие и доброжелательные. Расположен в очень хорошем месте. Всё в шаговой доступности. Рядом расположены школы. Дорогу в школу переходить не надо идти до школ 2 минут. Садик. Поликлиника. Банки, мед центры, скверы и парки, детская площадка. А самое главное автобусы едут в любую точку города."
https://krisha.kz//a/show/675551227,3,5,14,Байтерекова,55,75.0,nan,Акбулак,монолитный,nan,nan,хорошее,2019,Алмалы,Алматы,Алатауский,nan,проводной,nan,False,металлическая,2 с/у и более,nan,nan,ламинат,False,2.8,True,False,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,45000000,False,18,False,Хорошая уютная 3-х комнатная квартира на очень востребованном этаже. Вся мебель остается.
https://krisha.kz//a/show/678175709,1,3,6,Северное кольцо,86/15,33.0,Ожет,nan,монолитный,8.0,nan,среднее,2014,Северное кольцо,Алматы,Алатауский,nan,ADSL,балкон,True,металлическая,совмещенный,паркинг,nan,ламинат,False,2.8,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,18500000,False,7,False,"Продается 1 комнатная квартира. Светлая, уютная, теплая, требует небольшого ремонта. Инфраструктура хорошо развита, школы, детские сады, мед. центры, магазины все в шаговой доступности. Во дворе есть детская площадка и стоянка. Окна выходят во двор дома."
https://krisha.kz//a/show/677578523,3,5,5,nan,nan,111.0,nan,Самал-1 89,кирпичный,nan,nan,хорошее,1973,nan,Алматы,Медеуский,nan,nan,nan,False,nan,nan,nan,nan,nan,False,nan,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,90000000,False,19,False,"Хозяин. 
Продаётся очень светлая, просторная квартира с видом на горы. Двухуровневая с мансардой. Расположенная в элитном районе, рядом развитая инфраструктура. Напротив Т. Ц. Dostyk Plaza. Тихий двор, обновлённый фасад дома, рядом охраняемая стоянка. Не угловая, не в залоге. 
Торг на месте в разумных пределах."
https://krisha.kz//a/show/676113332,2,3,16,Гагарина проспект,124,125.0,Абая,nan,монолитный,nan,nan,черновая отделка,2019,Дом на Абая,Алматы,Бостандыкский,nan,nan,nan,False,nan,nan,nan,nan,nan,False,3.0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,67000000,False,0,False,"Огромная квартира студия в черновой, цена 1150 за квадрат, торга нет! Собственник"
https://krisha.kz//a/show/677262298,2,8,12,Си Синхая,17,64.66,nan,nan,монолитный,nan,nan,nan,2022,Union,Алматы,Бостандыкский,nan,nan,nan,False,металлическая,совмещенный,паркинг,nan,nan,False,3.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,49000000,False,10,False,"Неугловая.
Окна выходят на восток, квартира 3-й подъезд, витражные окна, сдача декабрь 2022 года. На планах указаны возможные планировки."
https://krisha.kz//a/show/662169484,3,4,9,Стрелецкая,1б,75.0,nan,nan,кирпичный,10.6,43.8,nan,2018,nan,Алматы,Алатауский,nan,nan,nan,False,nan,nan,nan,nan,nan,False,nan,False,False,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,47700000,False,27,False,"Ташкентская Розабакиева. Напротив Оптовки Новый Дом, комнаты изолированные, санузел раздельный, лоджа и болкон, по периметру, а также подъезд, двор, парковка, лифт находится под видеонаблюдением, ест шлагбаум, чужиые машины не заезжают. Возле дома новая школа, новый садик, вся инфраструктура. Квартира в чистовой отделке, нечего не меняли, сразу заехали потому что всё новое и хорошего качества."
https://krisha.kz//a/show/679433331,1,8,9,Жунисова,10,31.0,nan,Шугыла,монолитный,nan,nan,nan,2022,Alma City,Алматы,Наурызбайский,nan,nan,nan,False,nan,nan,nan,nan,nan,False,nan,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,13500000,False,7,False,Срочно продам. ключи на руках. 100% выкуплено. по перекступке прав от КАЗАХ строй
https://krisha.kz//a/show/679254013,3,6,6,nan,nan,108.0,nan,Кокжиек 24,монолитный,18.0,nan,хорошее,2008,nan,Алматы,Жетысуский,есть возможность подключения,ADSL,несколько балконов или лоджий,True,металлическая,раздельный,рядом охраняемая стоянка,nan,линолеум,False,2.8,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,33000000,True,0,False,None
