uri,room_count,floor,max_floor,street,house_number,general_area,intersection,microdistrict,building_type,kitchen_area,living_area,condition,build_year,residential_complex,city,district,telephone,internet,balcony,is_balcony_glazed,door,bathroom,parking,furniture,floor_type,former_hostel,ceiling_height,bars_on_the_window,security,entry_phone,code_lock,alarm,video_security,video_entry_phone,concierge,exchange_possible,plastic_windows,non_angular,improved,rooms_isolated,studio_kitchen,kitchen_builtin,new_plumbing,pantry,counters,quiet_courtyard,air_conditioning,commercial_convenient,price,mortgaged,images_count,private_hostel,text
https://krisha.kz//a/show/679572134,1,1,4,nan,nan,31.0,nan,Тастак-2 13а,панельный,6.0,17.0,хорошее,1983,nan,Алматы,Алмалинский,отдельный,проводной,балкон,True,металлическая,совмещенный,рядом охраняемая стоянка,без мебели,линолеум,False,2.0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,23700000,False,4,False,"Продам квартиру, торг уместен."
https://krisha.kz//a/show/679016205,2,8,10,nan,nan,66.0,nan,№12 26,монолитный,33.0,nan,хорошее,2021,Алтынсарин,Алматы,Ауэзовский,есть возможность подключения,ADSL,балкон,True,бронированная,раздельный,паркинг,nan,ламинат,False,2.7,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,70000000,False,16,False,"Планировка и дизайн квартиры проведена по последнему писку моды! 
Квартира в отличном состоянии! Установлена вся дорогая мебель, начиная от сантехники заканчивая мебелью. 
 
Очень интересный и современный ремонт квартиры ! 
 
Очень удобная локация, все в шаговой доступности. Рядом есть школы, поликлиника, детский садик, спорт комплекс Динамо, базары, торговые центры, парк."
https://krisha.kz//a/show/677826153,2,9,10,Жунисова,nan,56.2,Жунисова,Шугыла,монолитный,12.5,nan,хорошее,2019,Alma City,Алматы,Наурызбайский,есть возможность подключения,проводной,nan,True,металлическая,совмещенный,nan,частично,ламинат,False,2.75,True,False,True,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,34600000,False,8,False,"Пластиковые окна, улучшенная, комнаты изолированы, встроенная кухня."
https://krisha.kz//a/show/677551023,2,3,10,Гагарина,nan,65.0,Гагарина Кожабекова,nan,монолитный,nan,nan,хорошее,2009,Реал Алматы,Алматы,Бостандыкский,nan,оптика,nan,False,бронированная,2 с/у и более,nan,nan,nan,False,3.0,False,False,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,67000000,False,16,False,"Продаётся очень уютная квартира. В отличном состоянии. Квартира-студия, пол паркет и плитка, теплые полы, два санузла, бронированная дверь, оптоволоконные интернет и телевидение, телефон, два кондиционера, состояние , тихий двор."
https://krisha.kz//a/show/679399083,2,2,5,nan,nan,45.0,nan,Тастак-2,панельный,6.0,31.0,хорошее,1981,nan,Алматы,Алмалинский,отдельный,ADSL,балкон,True,металлическая,совмещенный,nan,полностью,ламинат,False,2.5,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,32000000,False,7,False,"Пластиковые окна, неугловая, новая сантехника, счётчики, кондиционер.
Срочно продается 2х комнатная квартира! Планировка вагончик, квартира в отличном состоянии! Вложений не требует, заезжай и живи! Частично мебелированая! квартира не в залоге. документы в полном порядке. за наличный расчет и ЕНПФ. Ипотеку рассмотриваем!"
https://krisha.kz//a/show/678227014,1,4,10,Сейфуллина,51,28.5,nan,nan,монолитный,nan,nan,хорошее,2021,Теремки,Алматы,Турксибский,есть возможность подключения,ADSL,балкон,False,металлическая,совмещенный,паркинг,nan,ламинат,False,2.7,False,False,True,False,False,True,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,20500000,False,13,False,"Пластиковые окна, удобно под коммерцию, неугловая, кухня-студия, встроенная кухня, новая сантехника.
Новая квартира с ремонтом причем с качественным!есть мебель, бытовая техника, встроенная кухня!не требует никаких вложений. Рядом в 5-10 минутах находится детский сад, школы, супермаркет, базар, торговый дом, парк и многие. Возможно продажа через ипотеку. С продажей не тороплюсь. Полностью мебелировано."
https://krisha.kz//a/show/676749564,3,2,4,Сейфуллина,nan,65.0,Рыскулова,nan,панельный,9.0,nan,хорошее,1975,nan,Алматы,Турксибский,есть возможность подключения,проводной,лоджия,True,металлическая,раздельный,рядом охраняемая стоянка,nan,линолеум,False,2.7,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,30000000,True,7,False,"Тихий двор, неугловая, пластиковые окна.
3-х комнатную квартиру площадью 65 кв. м., в хорошем состоянии, с мебелью. Уютный, тихий, чистый двор, детская площадка. В доме живут семейные порядочные люди. Наличие общественного транспорта в шаговой доступности, роща Баума, Магнум, школа, детский сад, поликлиника."
https://krisha.kz//a/show/679399047,1,5,5,Райымбека,383,33.0,Емцова,nan,кирпичный,9.0,nan,хорошее,1983,nan,Алматы,Алатауский,nan,nan,балкон,False,металлическая,совмещенный,nan,nan,линолеум,False,2.7,False,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,True,False,False,25000000,False,15,False,"Пластиковые окна, неугловая, улучшенная, комнаты изолированы, счётчики, тихий двор.
Квартира в хорошем состоянии, после ремонта."
https://krisha.kz//a/show/678509932,1,1,6,Кенесары хан,nan,18.0,nan,nan,монолитный,nan,nan,хорошее,2013,nan,Алматы,Бостандыкский,nan,ADSL,nan,False,металлическая,совмещенный,рядом охраняемая стоянка,полностью,ламинат,False,2.7,True,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,13200000,False,7,False,"Пластиковые окна, кухня-студия, встроенная кухня, счётчики, тихий двор.
Продаётся студия 18 м2, с мебелью в цокольном этаже, после ремонта, охраняемая территория, рядом автостоянка. Продаётся за наличные ."
https://krisha.kz//a/show/678851481,1,5,10,Жунисова,4/12,40.3,nan,Шугыла,монолитный,9.0,nan,хорошее,2019,Alma City,Алматы,Наурызбайский,nan,ADSL,балкон,True,металлическая,совмещенный,nan,nan,ламинат,False,2.8,False,False,True,False,False,True,False,False,False,True,True,True,True,False,False,True,False,False,True,True,False,25000000,True,10,False,"Кондиционер, пластиковые окна, неугловая, улучшенная, комнаты изолированы, новая сантехника, тихий двор."
