uri,room_count,floor,max_floor,street,house_number,general_area,intersection,microdistrict,building_type,kitchen_area,living_area,condition,build_year,residential_complex,city,district,telephone,internet,balcony,is_balcony_glazed,door,bathroom,parking,furniture,floor_type,former_hostel,ceiling_height,bars_on_the_window,security,entry_phone,code_lock,alarm,video_security,video_entry_phone,concierge,exchange_possible,plastic_windows,non_angular,improved,rooms_isolated,studio_kitchen,kitchen_builtin,new_plumbing,pantry,counters,quiet_courtyard,air_conditioning,commercial_convenient,price,mortgaged,images_count,private_hostel,text
https://krisha.kz//a/show/678949214,1,2,2,nan,nan,18.9,nan,Мадениет 294,монолитный,nan,nan,nan,2021,nan,Алматы,Алатауский,nan,nan,nan,False,nan,совмещенный,рядом охраняемая стоянка,nan,nan,False,2.7,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,9000000,False,8,False,"Монолитный дом, 2021 г.п., состояние: черновая отделка, санузел совмещенный, ЖК ANDALUS ALMERIA Дом построен по технологии LOFTBLOCK - технология строительства из железобетонных блок-комнат, сдан в эксплуатацию в 2021 году. Дом очень тёплый. Прекрасный развивающийся район. Полный пакет документов, все документы приведены в полный порядок. Рядом Bi Group строится школа на 2000 мест."
https://krisha.kz//a/show/678949186,1,1,14,nan,nan,40.0,nan,Нуркент,монолитный,10.0,nan,хорошее,2017,nan,Алматы,Алатауский,nan,nan,балкон,False,nan,совмещенный,рядом охраняемая стоянка,nan,линолеум,False,3.0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,27500000,True,11,False,"Продам 1 комнатную квартиру в хорошем районе, только за наличный расчёт, квартира в залоге"
https://krisha.kz//a/show/671114004,1,6,9,nan,nan,40.0,nan,Аксай-4 70,панельный,nan,nan,nan,1987,nan,Алматы,Ауэзовский,nan,nan,nan,False,nan,nan,nan,nan,nan,False,nan,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,26000000,False,13,False,"Продается 1-комнатная квартира, в микрорайоне Аксай 4, на 6 этаже. Пластиковые окна, новые батареи, свежий ремонт. Имеется кладовка. В доме новый лифт. Квартира очень теплая. Рядом Магнум, поликлиника, базар. Разумный торг есть. Риэлторов прошу не беспокоить."
https://krisha.kz//a/show/677656768,3,8,9,nan,nan,73.0,Толе би,Аксай-1 23,панельный,13.0,nan,nan,1990,nan,Алматы,Ауэзовский,отдельный,оптика,nan,False,nan,совмещенный,рядом охраняемая стоянка,nan,ламинат,False,2.8,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,False,42500000,False,23,False,"Пластиковые окна, улучшенная, комнаты изолированы, встроенная кухня, новая сантехника, тихий двор.
Продается 3х комнатная квартира улучшенной планировки в сейсмостойком доме по отличной цене! 
✔️ дом 1994 года постройки 
✔️ Капитальный ремонт и мебели сделаны год назад за 10 млн. тенге. 
✔️ продается со всей мебелью (новые). 
✔️ Встраеваемая кухня 5м в длину до потолка, встраеваемый шкаф до потолка в длину 2м, прихожая, 2 шкафа в балконе, Шкаф 1.8м, кровать, 2 шт тумбы, круглый стол на 8 персон, 8шт стульев. 
✔️ улучшенная планировка, все комнаты изолированы. 
- кухня общей площадью 13м2 
- спальня 14, 2м2 
- детская комната 11.2м2 
- гостиная 18, 6м2 
- прихожая и коридор 12м2 
- Санузел 7м2 
- балкон 3, 8м2 
✔️ Решетки во всех окнах. 
✔️ Школа 20 ти метрах от дома (прямо во дворе). 
✔️ №133 школа-гимназия. 
✔️ Окна смотрят во двор и на ул. Б. Момышулы. 
✔️ Двор облагороженный, на территории двора имеется парковка для машин. Всегда есть место для паркинга автомобиля. 
✔️ В добавок к парковке во дворе, в 50 ти метрах от дома имеется охраняемая парковка. 
✔️ Установлена новая детская площадка. 
✔️ Благоустроенный двор с детскими площадками, доброжелательные соседи. 
✔️ Развитая инфраструктура. Удобные подъездные пути. В шаговой доступности ТРЦ Азия Парк, Тоймарт, McDonalds, Магнум, школы, детские сады, парковые аллеи, аптеки и т.д. 
✔️ Удобная транспортная развязка во все направления города. 
✔️ Не в залоге! Обременений нет. 
 
 
торг!"
https://krisha.kz//a/show/679141560,1,3,13,Есенова,160/4,40.0,Суюнбая,nan,монолитный,12.0,nan,nan,2022,Jetisu Park,nan,nan,nan,nan,nan,False,nan,nan,паркинг,nan,nan,False,2.7,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,22000000,False,4,False,"Продаю квартиру развиты инфраструктурой ближе к центру 7км от ЦУМ Арбата, рядам Школа 43, 57, 102, Ясли-сад 94 медицинский колледж, 103 гимназия. Магнум, Таета центр, Окны смотрит запад двор, цена 22 000000"
https://krisha.kz//a/show/677213387,3,3,3,Тынышбаева,nan,65.5,Белградская,nan,кирпичный,8.5,nan,хорошее,1983,nan,Алматы,Турксибский,nan,ADSL,балкон и лоджия,True,металлическая,раздельный,рядом охраняемая стоянка,nan,паркет,False,2.7,False,False,True,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,False,False,38000000,False,18,False,"Пластиковые окна, неугловая, улучшенная, комнаты изолированы, встроенная кухня, кладовка, счётчики, тихий двор.
Уютную, светлую квартиру, улучшенной планировки. Не угловая. Свежий ремонт, высокие потолки. есть балкон и большая лоджия, при желании можно переделать в дополнительную комнату, или расширить основную комнату. Мебель частично остаётся. расположение, доброжелательные соседи, во дворе детская площадка. удобная парковка. Развитая инфраструктура, всё необходимое для комфортного проживания в шаговой доступности. Парки, школы, детский сад, развивашки для деток, базар, Магнум, ТРЦ. И многое другое."
https://krisha.kz//a/show/678231330,1,4,6,nan,nan,32.9,nan,Айнабулак-2 32,монолитный,nan,nan,хорошее,2017,nan,Алматы,Жетысуский,nan,проводной,nan,False,металлическая,совмещенный,рядом охраняемая стоянка,nan,паркет,False,3.0,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,22000000,False,6,False,"Пластиковые окна, неугловая, счётчики.
Рядом 2 дет сада, 1 школа, есть базар в 5 минутах ходьбы, остановка, все в пределах досягаемости."
https://krisha.kz//a/show/676660555,3,1,3,nan,nan,70.2,nan,Дорожник 2,кирпичный,10.0,48.6,хорошее,1973,nan,Алматы,Жетысуский,отдельный,проводной,nan,False,металлическая,раздельный,nan,частично,линолеум,False,2.7,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,32000000,False,12,False,"Пластиковые окна, новая сантехника, счётчики, тихий двор.
Квартиру, состояние , новая сантехника, проводка, металлическая дверь (Россия), в подвале имеется кладовка (около 10 кв. м). Квартира перестроена под 3-комнатную: большой зал-холл (что очень удобно при встрече гостей) и 2 изолированных спальни. Перепланировка узаконена. 
Дом расположен далеко от дороги, очень зелено и тихо. Под окнами огороженный забором палисадник, в котором очень удобно сушить белье и выращивать цветы и деревья. Во дворе новые детские площадки, школа и детский сад в 5 минутах от дома. 
За домом располагается парковая зона (благоустройство которой в ближайшее время будет завершено) на берегу реки Есентай."
https://krisha.kz//a/show/673166506,3,1,2,nan,nan,96.0,nan,Аксай-4 14,панельный,18.0,78.0,хорошее,1997,nan,Алматы,Ауэзовский,nan,nan,nan,False,nan,nan,nan,nan,nan,False,nan,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,60000000,False,5,False,"Удобно под бизнес, вдоль жубанова, торг. обмен на равноценный дом. Варианты. торг."
https://krisha.kz//a/show/679330501,3,1,3,Кунаева,30В,80.0,nan,nan,монолитный,20.0,65.0,хорошее,2016,nan,Алматы,Наурызбайский,отдельный,ADSL,nan,False,бронированная,2 с/у и более,паркинг,частично,ламинат,False,2.9,False,False,True,False,False,True,False,False,False,True,False,True,True,True,True,True,False,True,True,False,False,39900000,False,22,False,"Пластиковые окна, улучшенная, комнаты изолированы, кухня-студия, встроенная кухня, новая сантехника, счётчики, тихий двор.
Роскошный ЖК в близи от санатория Алатау. Тишина и свежий воздух вместе с удобствами обслуживания управляющей компании. Большой крытый наземный паркинг с навесами для удобства вашего авто. Паркинги есть в продаже. На территории ЖК игровые зоны для детей детская площадка, скамейки, беседки и зона барбекю. Очень комфортная транспортная доступность. В квартире дизайнерский ремонт в светлых тонах и комфортная планировка. Большой зал очень удобен для приема большого количества гостей а также вас порадует наличие 2 санузлов. Обе спальни с кроватями и диваны в зале раскладные всегда можно разместить гостей с ночёвкой. Торопитесь приобрести квартиру по очень вкусной цене пока она актуальна."
