uri,room_count,floor,max_floor,street,house_number,general_area,intersection,microdistrict,building_type,kitchen_area,living_area,condition,build_year,residential_complex,city,district,telephone,internet,balcony,is_balcony_glazed,door,bathroom,parking,furniture,floor_type,former_hostel,ceiling_height,bars_on_the_window,security,entry_phone,code_lock,alarm,video_security,video_entry_phone,concierge,exchange_possible,plastic_windows,non_angular,improved,rooms_isolated,studio_kitchen,kitchen_builtin,new_plumbing,pantry,counters,quiet_courtyard,air_conditioning,commercial_convenient,price,mortgaged,images_count,private_hostel,text
https://krisha.kz//a/show/678609372,1,11,13,nan,nan,44.8,nan,Нуркент,монолитный,10.0,nan,хорошее,2018,nan,Алматы,Алатауский,нет,ADSL,балкон,False,металлическая,совмещенный,nan,nan,линолеум,False,3.0,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,25000000,False,10,False,"Пластиковые окна, неугловая, тихий двор.
Уютная, теплая квартира. Прекрасный вид из окон. Балкон по периметру квартиры."
https://krisha.kz//a/show/677864600,2,12,12,Дарабоз,35,55.0,nan,nan,монолитный,9.5,nan,хорошее,2020,Alatau City 2.0,Алматы,Алатауский,есть возможность подключения,оптика,балкон,True,металлическая,совмещенный,паркинг,nan,ламинат,False,nan,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False,33500000,False,11,False,"Улучшенная, новая сантехника, встроенная кухня, тихий двор, пластиковые окна, кондиционер.
Светлая, чистая, уютная квартире в жк Алатау сити в районе Алматы Арена. В самом жк будет строится торговый центр, паркинг. Напротив жк строитсч мечеть вместимостью до 7000 человек. В шаговой доступности Алатауский ЦОН, ледовый комплекс Алматы арена, бассейн, театр Алатау. Район строится и развивается в лучшую сторону."
https://krisha.kz//a/show/679122798,1,8,12,Бухтарминская,nan,45.6,nan,nan,монолитный,15.0,nan,nan,2022,nan,Алматы,Медеуский,nan,проводной,nan,False,деревянная,совмещенный,паркинг,nan,ламинат,False,3.0,False,False,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,27000000,False,17,False,"Новый дом, евро ремонт, 2022 года постройки, удобное расположение, ещё никто не жил."
https://krisha.kz//a/show/674366894,3,1,8,Раймбека,nan,80.3,Саина,nan,панельный,12.0,nan,хорошее,1986,nan,Алматы,Ауэзовский,отдельный,оптика,лоджия,True,бронированная,раздельный,рядом охраняемая стоянка,частично,ламинат,False,2.8,True,False,True,False,False,True,False,False,True,True,False,True,True,False,False,True,True,True,True,True,True,49500000,False,23,False,"Пластиковые окна, улучшенная, комнаты изолированы, новая сантехника, кладовка, счётчики, тихий двор, кондиционер, удобно под коммерцию.
Поменяны все трубы, радиаторы(биметал), окна (rehau+roto). Полноценная комната гардеробной. +2 кладовки на этаже (20м2) +кладовка в подвале. документы в порядке, ипотека проходит."
https://krisha.kz//a/show/679487733,3,2,12,проспект Абая,nan,110.0,Тургут Озала,nan,монолитный,16.0,nan,хорошее,2022,O'NER,nan,nan,nan,nan,лоджия,True,металлическая,2 с/у и более,паркинг,nan,ламинат,False,2.7,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,True,False,82990000,False,5,False,"Кондиционер, пластиковые окна, улучшенная, комнаты изолированы, новая сантехника, тихий двор.
Готовая квартира после ремонта, 3 санузла, 3 кондиционера мощностью 36кв. м каждый с запасом, керамогранит в сан узлах, кухня, лоджия, качественные материалы, люстры, диодные ленты, парящий потолок, натяжной потолок, споты Philips гарантия 1год, ванна 180см, душевая, инсталляция Grohee, ламинат 8мм_33класс, стеклопакеты, окна во пол, заезжай и живи, гарантия от застройщика."
https://krisha.kz//a/show/676763003,3,4,4,Абая,75,70.0,Масанчи,nan,кирпичный,10.0,nan,хорошее,1975,nan,Алматы,Алмалинский,отдельный,проводной,nan,False,металлическая,раздельный,рядом охраняемая стоянка,nan,ламинат,False,3.0,False,False,True,False,False,True,False,False,False,True,True,True,True,False,False,True,False,True,True,False,False,51999999,False,5,False,"Пластиковые окна, тихий двор, неугловая, улучшенная, комнаты изолированы, новая сантехника, счётчики.
Находиться в центре города, вся развита инфраструктура, рядом центральный стадион, все в шаговой доступности (школы, рестораны, трц)"
https://krisha.kz//a/show/679122331,1,7,9,Жунисова,nan,52.33,nan,Шугыла,монолитный,nan,nan,черновая отделка,2022,Alma City,Алматы,Наурызбайский,есть возможность подключения,nan,nan,False,металлическая,nan,рядом охраняемая стоянка,без мебели,nan,False,2.8,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,22000000,False,3,False,"Пластиковые окна, улучшенная.
Пластиковые окна, улучшенная в черновой отделке, свободная планировка. 
- Продаётся однокомнатная квартира в ЖК Алма сити; 
- Быстро развивающий район. В шаговой доступности расположены школы, детские сады, магнум, а также рядом ЦОН, Акимат, тц. Апорт, Леруа Марлен. 
- Очень удобное расположение. Оборудованный двор. 
- квартира в черновой отделке."
https://krisha.kz//a/show/679487598,1,8,9,nan,nan,45.0,nan,Зердели,монолитный,nan,nan,хорошее,2017,nan,Алматы,Алатауский,nan,nan,nan,True,nan,nan,nan,nan,линолеум,False,2.8,False,False,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,24000000,True,2,False,Продам квартиру за наличный расчет все нотариально. квартира в залоге .
https://krisha.kz//a/show/665179669,3,9,14,Хусаинова,225,145.7,nan,nan,монолитный,30.1,nan,nan,2006,КУАТ на Ескараева,Алматы,Бостандыкский,отдельный,оптика,несколько балконов или лоджий,True,деревянная,2 с/у и более,паркинг,частично,паркет,False,2.7,False,True,True,False,False,True,False,False,False,True,True,True,False,True,True,False,False,True,False,True,False,100000000,False,25,False,"Пластиковые окна, неугловая, улучшенная, кухня-студия, встроенная кухня, счётчики, кондиционер.
Жилой комплекс расположен в юго-западной части Алматы, ниже проспекта Аль-Фараби, между улицами Розыбакиева, Ескараева и Каблукова, недалеко от набережной реки Большая Алматинка. 
 
Предлагаем вашему вниманию квартиру с авторским дизайном, невероятно комфортную и теплую для проживания семьи. В квартире имеется 2 санузла, 2 спальни, гардеробная, а так же теплый и удобный подземный паркинг входит в стоимость при покупке квартиры. 
Жилой комплекс расположен в районе с очень развитой инфраструктурой. В непосредственной близости находятся школы и гимназии, детские сады, медцентры, университеты, ТРЦ Mega Almaty, Академия искусств им. Жургенова, Академия тенниса «Максат», Парк Первого Президента. Хорошая транспортная доступность."
https://krisha.kz//a/show/677631187,3,3,10,nan,nan,63.5,Сатпаева,Керемет 7к42,монолитный,8.0,50.0,свободная планировка,2022,nan,Алматы,Бостандыкский,nan,nan,nan,False,металлическая,раздельный,паркинг,nan,nan,False,3.0,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,55000000,False,14,False,"Пластиковые окна, тихий двор.
Пластиковые окна, кухня-студия, тихий двор. 
ЖК Ortau 
бизнес класс 
Потолки 3 м 
 
5 блок 
 
Окна на юг и запад 
 
Предчистовая отделка, можно приступить к ремонту сразу. 
 
Реклама размещена с целью изучения спроса. Договоры о долевом участии будут заключаться только после предоставления гарантии от Единого оператора жилищного строительства или выдачи разрешения на привлечение денег дольщиков местным исполнительным органом. 
 
Застройщик Рамс"
