uri,room_count,floor,max_floor,street,house_number,general_area,intersection,microdistrict,building_type,kitchen_area,living_area,condition,build_year,residential_complex,city,district,telephone,internet,balcony,is_balcony_glazed,door,bathroom,parking,furniture,floor_type,former_hostel,ceiling_height,bars_on_the_window,security,entry_phone,code_lock,alarm,video_security,video_entry_phone,concierge,exchange_possible,plastic_windows,non_angular,improved,rooms_isolated,studio_kitchen,kitchen_builtin,new_plumbing,pantry,counters,quiet_courtyard,air_conditioning,commercial_convenient,price,mortgaged,images_count,private_hostel,text
https://krisha.kz//a/show/677400141,1,1,5,Сейфуллина,49,37.0,Майбороды,nan,кирпичный,6.0,nan,требует ремонта,1988,nan,Алматы,Турксибский,отдельный,ADSL,nan,False,металлическая,совмещенный,паркинг,nan,линолеум,False,2.8,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,18500000,False,6,False,"Комнаты изолированы, тихий двор.
Квартира расположена в очень хорошем месте. Рядом Вокзал, Школа, Садик, Магнум, 2 Трц, Больницы. Автобусы ездят по всем точкам города. Соседи очень тихие. Вместо балкона есть подвал. Не в залоге. торг есть. звоните, смотрите, приходите. Гульназ. Можно под ипотеку"
https://krisha.kz//a/show/672127554,1,3,10,nan,nan,30.0,nan,Аккент 64,монолитный,nan,nan,nan,2022,nan,Алматы,Алатауский,nan,nan,nan,False,nan,nan,nan,nan,ламинат,False,2.6,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,17000000,False,5,False,"Аккент, новый дом в чистовой отделке 30 кв кухня-студия, дом уже здан в эксплуотацию. Оформление по договору переуступки через отдел продажи застройщика. Ипотека и ЕНПФ не расматриваем только за нал"
https://krisha.kz//a/show/676999164,1,8,12,Сабденова,5,40.0,Нурлы,Шугыла,монолитный,9.0,18.0,черновая отделка,2022,Sensata City,Алматы,Наурызбайский,есть возможность подключения,проводной,балкон,False,металлическая,совмещенный,рядом охраняемая стоянка,nan,nan,False,2.7,False,True,True,True,False,True,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,20500000,False,27,False,"Пластиковые окна, неугловая, комнаты изолированы, тихий двор."
https://krisha.kz//a/show/677659423,1,10,12,Басенова,10,50.0,Между пр,nan,монолитный,nan,nan,хорошее,2022,Basenova 10,Алматы,Бостандыкский,есть возможность подключения,ADSL,лоджия,True,металлическая,совмещенный,паркинг,полностью,ламинат,False,3.0,False,True,True,False,True,True,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,59900000,False,56,False,"Неугловая, встроенная кухня, тихий двор, кондиционер.
Однокомнатную солнечную квартиру 49, 6 кв. м, с кухней-студией в свежей новостройке по улице Басенова (дом 10, ЖК «Басенова 10»), между ул. Розыбакиева и пр. Гагарина. 
Окна выходят на Юг. 
Удачная планировка, которая позволяет рационально использовать пространство. Светлая кухня-студия 11 кв. м., санузел совмещенный, лоджия. Лоджию можно сделать под рабочий кабинет или под зону отдых. 
Сделан евроремонт по дизайн-проекту с использованием качественных материалов. Теплый пол на лоджии, прихожей и в санузле. 
Ремонт делали все для себя; продумана каждая мелочь. 
Встроенная кухня с техникой, фурнитурой Блюм, встроенный шкаф в прихожей и гардеробная, качественные межкомнатные двери. ЗАХОДИ И ЖИВИ! 
Охраняемый дом с видеонаблюдением. 
В ЖК имеется подземный паркинг. 
На территории дома детская площадка, магазины. 
РЯДОМ школа и детские сады. 
 
 ПРЕДЛОЖЕНИЕ НАПРЯМУЮ ОТ СОБСТВЕННИКА! 
 
*** РИЭЛТОРОВ ПРОШУ НЕ БЕСПОКОИТЬ И НЕ ДУБЛИРОВАТЬ ОБЪЯВЛЕНИЕ ***"
https://krisha.kz//a/show/678162661,1,9,9,nan,nan,41.0,Абая Момышулы,Жетысу-3,кирпичный,10.0,nan,хорошее,1994,nan,Алматы,Ауэзовский,nan,ADSL,лоджия,True,бронированная,совмещенный,рядом охраняемая стоянка,nan,ламинат,False,2.8,False,False,True,False,False,False,False,False,False,True,True,True,True,False,True,False,False,True,True,True,False,32000000,False,16,False,"Комнаты изолированы, счётчики, пластиковые окна, встроенная кухня, кондиционер, неугловая, тихий двор, улучшенная.
Уютная, чистая квартира, развитая инфраструктура, школы, продлёнки, кружки. Метро и Магнум 5 минут."
https://krisha.kz//a/show/678811553,2,3,4,Кунгурская,4,52.2,nan,nan,кирпичный,9.0,nan,nan,1992,nan,Алматы,Турксибский,есть возможность подключения,nan,nan,True,металлическая,раздельный,рядом охраняемая стоянка,частично,паркет,False,2.8,False,False,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,26500000,False,18,False,"Үй таза, жарық, жылы. Жд вокзалға қарама қарсы дворда орналасқан, аула тыныш таза, жабдықталған. Мектептер, балабақшалар бар. Торговый центр ""Март"", районный акимат, поликлиника, базар барлығы жақын жерде. Қаланың барлық жағына баратын автобустар аялдамалары бар."
https://krisha.kz//a/show/679137825,1,7,12,1,nan,37.0,nan,Акбулак,монолитный,nan,nan,хорошее,2018,Алмалы,Алматы,Алатауский,отдельный,через TV кабель,балкон,False,металлическая,nan,паркинг,полностью,ламинат,False,2.7,True,False,True,False,False,True,False,False,False,True,True,False,True,False,False,True,False,True,True,False,False,23500000,False,12,False,"Пластиковые окна, неугловая, комнаты изолированы, новая сантехника, счётчики, тихий двор.
Чистая, уютная 1 комнатная квартира продаётся полностью с мебелью и с бытовой техникой. Рядом Алматы Арена, школы детские садики."
https://krisha.kz//a/show/673944835,3,12,20,Гагарина,310,97.22,nan,Алмагуль,монолитный,16.28,56.17,nan,2022,Комфорт Сити,Алматы,Бостандыкский,nan,nan,nan,False,nan,nan,nan,nan,nan,False,3.0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,75000000,False,2,False,"Жк Комфорт сити, на Гагарина Аль-Фараби, свободная планировка, по переуступке прав. Сдача 2022 год четвертый квартал."
https://krisha.kz//a/show/676113073,4,1,5,nan,nan,73.0,Исиналиева,Казахфильм,панельный,12.0,50.0,хорошее,1980,nan,Алматы,Бостандыкский,nan,ADSL,несколько балконов или лоджий,True,металлическая,совмещенный,рядом охраняемая стоянка,полностью,ламинат,False,3.0,True,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,False,True,48000000,False,13,False,"Пластиковые окна, неугловая, улучшенная, комнаты изолированы, тихий двор, удобно под коммерцию.
Продам квартиру, в экологически чистом районе г. Алматы, в микрорайоне казахфильм. Квартира улучшенной планировки, не угловая, фактически 4 комнаты, по документам трехкомнатная, переделанная в четырехкомнатную, вложений не требует, удобно под бизнес. Имеется выход в придомовой палисадник, в квартире 2 выхода. Палисадник облагорожен, загорожен забором, территория ухоженная, растут цветы. Квартира очень теплая, стены толстые, установлены теплые полы, дом крупнопанельный, (хозушный). Летом прохладно, нет надобности в установке кондиционера, ну в принципе, кто живет в этом районе знает. Окна на две стороны, юг, север. Рядом имеется вся необходимая инфраструктура: магазины, рынки, детские сады, школы, центры детского развития, банки, ярмарка по выходным, транспорт в любое направление города, транспортная развязка очень удобная, рядом Мега, Парки и все в пешей доступности. Уместен торг!"
https://krisha.kz//a/show/678132312,3,5,12,Сатпаева,90А,80.0,Туркебаева,nan,монолитный,nan,nan,хорошее,2018,Акварель,Алматы,Бостандыкский,есть возможность подключения,оптика,nan,False,бронированная,совмещенный,паркинг,полностью,ламинат,False,2.74,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,73000000,False,12,False,"Пластиковые окна, новая сантехника, счётчики, кондиционер.
Продам квартиру с дорогим ремонтом. Удобно для людей которые не хотят заморачиваться с ремонтом и дальнейшей его обставкой. Весь ремонт продуман до мелочей. Все стены обклеены флизилиновыми моющимися обоями, с разным тоном и текстурой. На полу ламинат 33 класса с V образной фазкой. В каждой комнате установлено два класса освещения. Освещение имеет три режима холодный, нейтральный и теплый свет. Дополнительно в кухне и в ванной комнате установлены электрические теплые полы. Отопление в каждой комнате регулируется терморегулятором. Мебель: в зале 3-ех метровый диван с пружинной системой. Телевизор Qled 55"" 4K Samsung. Большой камин с эффектом горящего костра и обдувом. В коридоре большой купейный шкаф, а также скрытые полки. Кухня сделана под потолок из крашенного МДФ, со встроенной техникой духовка, микроволновка, вытяжка, посудомоечная машина, холодильник. Питьевая вода очищается аппаратом AURA. Кондиционер зима лето. Входная дверь заменена на утолщенную тяжелую с двумя замками. Установлена сигнализация с датчиком движения и датчиком открытия входной двери МИРАЖ. Окна запад восток. Успейте купить так как цены, будут меняться в сторону повышения. Всем добра и мира, и крыши над головой) )"
