uri,room_count,floor,max_floor,street,house_number,general_area,intersection,microdistrict,building_type,kitchen_area,living_area,condition,build_year,residential_complex,city,district,telephone,internet,balcony,is_balcony_glazed,door,bathroom,parking,furniture,floor_type,former_hostel,ceiling_height,bars_on_the_window,security,entry_phone,code_lock,alarm,video_security,video_entry_phone,concierge,exchange_possible,plastic_windows,non_angular,improved,rooms_isolated,studio_kitchen,kitchen_builtin,new_plumbing,pantry,counters,quiet_courtyard,air_conditioning,commercial_convenient,price,mortgaged,images_count,private_hostel,text
https://krisha.kz//a/show/679592619,1,6,14,nan,nan,43.0,nan,Нуркент,монолитный,nan,nan,хорошее,2017,Athletic village,Алматы,Алатауский,nan,nan,nan,False,nan,nan,паркинг,полностью,nan,False,3.0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,25500000,False,12,False,"Квартира полностью меблирована, готова к заселению, неугловая, отличный средний этаж, окна выходят во внутреннюю площадь городка, солнечная сторона, светлая и теплая квартира. Квартира не сдавалась в аренду, проживает один хозяин. Квартира не в залоге, документы чистые, при желании можете оформится в ипотеку. Торг минимальный."
https://krisha.kz//a/show/677863044,2,nan,nan,nan,nan,54.0,nan,Аксай-5 25,монолитный,15.0,nan,хорошее,2017,nan,Алматы,Ауэзовский,nan,через TV кабель,лоджия,True,деревянная,совмещенный,паркинг,nan,паркет,False,nan,False,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,True,True,False,43500000,False,5,False,"Неугловая, кондиционер, кухня-студия, комнаты изолированы, тихий двор, улучшенная, пластиковые окна.
Квартира очень уютная с евроремонтом. Никогда не сдавалась в аренду, чистая квартира, живем сами ."
https://krisha.kz//a/show/679238549,2,9,10,Толе би,285,60.0,Отеген батыра,nan,монолитный,nan,nan,свободная планировка,2022,CITY PLUS,Алматы,Ауэзовский,nan,nan,балкон,False,nan,совмещенный,nan,nan,nan,False,2.8,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,29500000,False,5,False,"Полноценная двухкомнатная квартира в городе. 
Окна во двор, на Юг, на солнечную сторону"
https://krisha.kz//a/show/677392308,3,3,5,nan,nan,90.0,nan,Зердели,nan,14.5,nan,хорошее,2013,nan,Алматы,Алатауский,есть возможность подключения,nan,nan,True,бронированная,раздельный,nan,nan,ламинат,False,2.8,False,True,True,True,False,True,False,False,False,True,True,True,True,False,True,True,True,True,True,True,False,42000000,False,16,False,"Пластиковые окна, кондиционер, встроенная кухня, комнаты изолированы, неугловая, кладовка, улучшенная, тихий двор, новая сантехника, счётчики.
Кондиционер, пластиковые окна, неугловая, улучшенная, изолированная, встроенная 
кухня, новая сантехника, кладовка, счетчики, тихий двор. Рядом Есть все удобства (Школа, Садик, Поликлиника, Стадион). 
неугловая, частично мебелирован, пластиковые окна, Кондиционер лето/зима, комнаты изолированы, Встроенная кухня, кладовка, счётчик. отличная Квартира на 3 этаже."
https://krisha.kz//a/show/675128244,2,9,9,nan,nan,78.0,nan,Аксай-1А,монолитный,14.0,nan,хорошее,2006,НИКО по Момышулы - Райымбека,Алматы,Ауэзовский,nan,ADSL,nan,False,nan,раздельный,паркинг,nan,nan,False,2.8,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,40000000,False,6,False,None
https://krisha.kz//a/show/679419788,2,1,9,Акбата,48,66.6,nan,Таусамалы,монолитный,11.0,nan,хорошее,2022,Green 2,Алматы,Наурызбайский,nan,nan,nan,True,металлическая,раздельный,паркинг,nan,ламинат,False,2.8,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,36000000,False,11,False,"Кондиционер, удобно под коммерцию, улучшенная, комнаты изолированы, встроенная кухня, новая сантехника, кладовка, счётчики, тихий двор.
Переуступка. Можно в ипотеку. долг застройщику 24млн. Окна юг-север. Сделан ремонт, установлен кух гарнитур, вся сан техника, натяжной потолок, ламинат, добавлены радиаторы, установлен кондиционер, остеклен балкон, установлены решетки на окна. Хороший торг, срочно!"
https://krisha.kz//a/show/679039763,2,nan,nan,2 этаж,nan,54.0,nan,nan,монолитный,nan,nan,nan,2022,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,False,nan,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,25100000,False,9,False,Черновая отделка ремонт по вкусу хозяин квартиры￼
https://krisha.kz//a/show/675517275,5,1,6,Рахмадиева,12,230.0,nan,Баганашыл,монолитный,20.0,nan,хорошее,2009,Баганашил Севен Старс,Алматы,Бостандыкский,есть возможность подключения,проводной,несколько балконов или лоджий,True,бронированная,2 с/у и более,паркинг,полностью,линолеум,False,3.0,False,True,True,True,False,True,True,False,False,True,False,True,True,True,True,True,True,True,True,True,False,398000000,False,33,False,"Пластиковые окна, улучшенная, комнаты изолированы, кухня-студия, встроенная кухня, новая сантехника, кладовка, счётчики, тихий двор, кондиционер.
Жилой комплекс «Баганашил Севен Старс» расположен в Бостандыкском районе Алматы, недалеко от пересечения пр. Аль-Фараби и ул. Жарокова. ЖК находится в экологически чистом районе на 140 метров выше уровня проспекта Аль-Фараби и считается одним из лучших мест для проживания. 
 
Стены и фасады утеплены и декорироваными экологически чистыми материалами с высокой степенью тепла и шумоизоляции. Дом сейсмостойкий. 
 
Установлены бесшумные лифты SIGMA. Владельцы апартаментов могут попасть на этаж прямо с паркинга. 
 
Удачная роза ветров даёт возможность дышать чистым горным воздухом. Сквер, расположенный во внутреннем дворе создаёт микроклимат жилого комплекса и является прекрасным местом для прогулок и отдыха."
https://krisha.kz//a/show/678531344,1,4,10,Жунисова,14,42.5,nan,Шугыла,монолитный,9.2,18.8,хорошее,2020,Alma City,Алматы,Наурызбайский,nan,nan,лоджия,True,металлическая,совмещенный,nan,частично,ламинат,False,2.8,False,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False,26000000,False,19,False,"Пластиковые окна, неугловая, встроенная кухня, счётчики, тихий двор.
Продам 1-комнатную квартиру в Жилом комплексе «Алма сити», дом сдан в эксплуатацию в июле месяце 2020 года, ремонт квартиры узаконен, все документы в порядке, квартира не угловая. В пределах шаговой доступности находятся административные здания Акимата, ЦОН, ЗАГС, налоговой инспекции, юстиции, прокуратуры, РУВД и других государственных учреждений, ТРЦ «Mall APORT», ТЦ «LEROY MERLIN», рынки «Алтын Орда», «Барлык». Хорошая транспортная коммуникация. Имеются больницы, школы, детские сады. Закрытый просторный двор, детские площадки, уличные тренажеры и спортивные площадки, большая и удобная парковка."
https://krisha.kz//a/show/679592522,1,nan,nan,13 этаж,nan,38.0,nan,nan,монолитный,nan,nan,хорошее,2022,Gulder,Алматы,Наурызбайский,nan,nan,nan,False,nan,nan,паркинг,nan,nan,False,2.7,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,29999999,False,0,False,"Новая квартира со свежим ремонтом. Новая встроенная кухонная мебель, шкаф, диван раскладной на широкое двухспальное место. Техника, мебель. 
 
Вид из окна на двор, детскую игровую и футбольное поле. Вид на горы"
https://krisha.kz//a/show/679592482,1,3,9,Райымбека,590/7,34.3,Жуалы,Шугыла,монолитный,10.0,nan,nan,2022,Nurly Dala,Алматы,Наурызбайский,nan,nan,nan,False,nan,nan,nan,nan,nan,False,nan,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,18500000,False,14,False,"Ключи и тех паспорт на руках! Дом сдан в эксплуатацию. На площадке 4 квартиры (не коридорного типа), не угловая, окна смотрят во двор. В ипотеку цена 19млн 
Есть еще квартира в жк Алма Сити 5/2 кухня студия, 31, 38кв (Ключи на руках) Цена 13, 5млн 
Риэлторы не беспокоить!"
https://krisha.kz//a/show/679592492,1,6,6,Жунисова,10,41.0,nan,nan,монолитный,nan,nan,свободная планировка,2022,Alma City,Алматы,Турксибский,отдельный,оптика,лоджия,True,металлическая,совмещенный,рядом охраняемая стоянка,nan,nan,False,2.7,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,17000000,False,4,False,"Продаю квартиру в ЖК Alma City 4! 
Техпаспорт и ключи на руках! 
В черновом варианте 
Можно оформить в ипотеку! 
Звоните в любое время!"
https://krisha.kz//a/show/678361279,3,1,6,nan,nan,78.68,nan,Шугыла 14,монолитный,nan,nan,черновая отделка,2022,nan,Алматы,Наурызбайский,nan,nan,nan,False,металлическая,nan,рядом охраняемая стоянка,nan,nan,False,2.8,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,30000000,False,0,False,"Продаётся 3 ком квартира в ЖК Алма сити 4. 
Напротив Апорта. 
Удобное расположение под коммерцию, дом находится на 1 линии, вдоль улицы Нурлы (Алатау). 
Сдача в сентябре 2022г."
https://krisha.kz//a/show/676865707,2,4,9,nan,nan,61.0,nan,Аксай-1,монолитный,10.0,nan,хорошее,2018,Адиет,Алматы,Ауэзовский,есть возможность подключения,через TV кабель,балкон,True,металлическая,раздельный,nan,nan,ламинат,False,2.8,False,False,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,43000000,False,22,False,"Продам 2-х комнатную квартиру в ЖК Адиет. Не угловая, тёплая, светлая, подъезд чистый, хорошие соседи, квартир в хорошем состоянии. Рядом школа, дет. сад, ТЦ Азия Парк."
https://krisha.kz//a/show/678531602,1,16,16,Абишева,nan,40.1,nan,nan,монолитный,10.0,nan,хорошее,2020,Gulder,Алматы,Наурызбайский,есть возможность подключения,ADSL,балкон,True,металлическая,совмещенный,паркинг,nan,ламинат,False,2.7,False,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,30000000,True,5,False,Квартира полностью меблирована. Окна на запад. Уютная квартира
https://krisha.kz//a/show/679592227,2,7,9,Бокеева,nan,58.0,Ташкентская стрелецкая,nan,монолитный,12.0,nan,nan,2017,На Бокеева,Алматы,Алатауский,nan,ADSL,балкон,False,металлическая,раздельный,паркинг,nan,линолеум,False,2.7,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,34500000,True,11,False,"Кондиционер, пластиковые окна, улучшенная, комнаты изолированы.
Уютная чистая Светлая квартира. санузел разд, балкон закр. очень удобное расположение. рядом школы. детск. сады, аптеки, рядом остановка. автобусы в разн. стороны. рядом рынок оптовка, стоматология, разв. центры, тихий район. шлагбаум, в подв. есть помещение. торг"
https://krisha.kz//a/show/678531536,2,6,10,Алма Сити,2,68.0,nan,nan,монолитный,nan,nan,хорошее,2022,nan,Алматы,Наурызбайский,nan,nan,несколько балконов или лоджий,False,металлическая,совмещенный,паркинг,без мебели,ламинат,False,2.8,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False,36000000,True,9,False,"Пластиковые окна, неугловая, улучшенная, счётчики, тихий двор.
Делается евроремонт. (68м2) Лифт, газовое снабжение, центральное водоснабжение, отопление, ниже пробивают ул. Толе би, рядом Цон, прокуратура, налоговая, банк, акимат, в 2023 году рядом будет метро, в ноябре открывается школа, садик. Неподалеку открылся новый парк развлечений. Остановка возле дома, 3 маршрутных автобуса. 
 Самый перспективный район. 
 в залоге ЖССБ 50х50, можно обговорить данный вопрос. 
 Фото старые, идёт ремонт."
https://krisha.kz//a/show/678047516,1,3,10,Жунисова,10,31.3,nan,nan,монолитный,nan,nan,черновая отделка,2022,Alma City,Алматы,Наурызбайский,nan,nan,nan,False,nan,nan,nan,nan,nan,False,2.8,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,16000000,False,11,False,"Продаётся 1 комнатная квартира в ЖК Алма сити. Хороший район, хорошая транспортная развязка, рядом в шаговой доступности административные центры Наурызбайского района. В самом ЖК строится и ближе к сдаче школа. Возможна ипотека."
https://krisha.kz//a/show/678529801,1,9,9,nan,nan,39.7,nan,Жас Канат 1,монолитный,nan,nan,хорошее,2015,nan,Алматы,Турксибский,нет,nan,балкон,False,металлическая,раздельный,nan,nan,линолеум,False,nan,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,23000000,False,5,False,"Продаю 1 комн. квартиру мкр Жас-Канат. Пластиковые окна, неугловая, счетчики, новая сантехника, тихий двор. 
Рядом с домом находится детский сад, мечеть, поликлиника, школа, магазины, аптеки, салон красоты, остановка."
https://krisha.kz//a/show/679238471,3,1,5,Вахтангова,21,69.0,nan,nan,панельный,nan,nan,nan,1989,nan,Алматы,Бостандыкский,nan,nan,nan,False,nan,nan,nan,nan,nan,False,nan,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,41500000,False,8,False,Возможен обмен на частный дом
https://krisha.kz//a/show/679238471,3,1,5,Вахтангова,21,69.0,nan,nan,панельный,nan,nan,nan,1989,nan,Алматы,Бостандыкский,nan,nan,nan,False,nan,nan,nan,nan,nan,False,nan,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,41500000,False,8,False,Возможен обмен на частный дом
https://krisha.kz//a/show/667619763,5,7,7,Наурызбай батыра,70,179.0,nan,nan,кирпичный,18.1,154.6,требует ремонта,1988,nan,Алматы,Алмалинский,отдельный,оптика,несколько балконов или лоджий,False,металлическая,2 с/у и более,nan,nan,паркет,False,2.8,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,True,False,120400000,False,8,False,"Пластиковые окна, улучшенная, комнаты изолированы, тихий двор, кондиционер.
Продам квартиру, центр, дом министерства автодорог, сауна финская, душ, ванна отдельно, без ремонта, шлагбаум, 2 сан узла, есть горничная комната, выход на балконы с 5 мест, входная дверь из 2- х металлических"
https://krisha.kz//a/show/678871322,2,2,9,Райымбека,nan,53.0,Жуалы,nan,монолитный,12.0,nan,хорошее,2021,Nurly Dala,Алматы,Наурызбайский,есть возможность подключения,оптика,лоджия,True,металлическая,совмещенный,рядом охраняемая стоянка,nan,паркет,False,2.7,False,False,True,False,False,True,False,False,False,True,True,True,False,False,True,True,False,True,True,False,False,36000000,False,7,False,"Пластиковые окна, неугловая, улучшенная, встроенная кухня, новая сантехника, счётчики, тихий двор.
Срочно продам 2-х комнатную новую квартиру в ЖК Нурлы Дала в связи с переездом в другой город. 
В квартире остаётся встроенная кухня и электроплита. Также остаётся встроенный аппарат очиститель воды Аквафор. 
В шаговой доступности есть все необходимое для вашей семьи."
https://krisha.kz//a/show/678871269,2,5,9,Сейфуллина,567,51.0,Жамбыла,nan,кирпичный,8.0,nan,среднее,1990,nan,Алматы,Алмалинский,nan,nan,несколько балконов или лоджий,True,бронированная,раздельный,паркинг,nan,nan,False,2.8,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,56500000,False,7,False,"Двухкомнатная квартира в кирпичном доме. Не угловая. Комнаты изолированные. Два балкона: на кухне и в комнате. Санузел раздельный. Напротив дома находится супермаркет Small, рядом сосновый парк, во дворе шлагбаум."
