uri,room_count,floor,max_floor,street,house_number,general_area,intersection,microdistrict,building_type,kitchen_area,living_area,condition,build_year,residential_complex,city,district,telephone,internet,balcony,is_balcony_glazed,door,bathroom,parking,furniture,floor_type,former_hostel,ceiling_height,bars_on_the_window,security,entry_phone,code_lock,alarm,video_security,video_entry_phone,concierge,exchange_possible,plastic_windows,non_angular,improved,rooms_isolated,studio_kitchen,kitchen_builtin,new_plumbing,pantry,counters,quiet_courtyard,air_conditioning,commercial_convenient,price,mortgaged,images_count,private_hostel,text
https://krisha.kz//a/show/671505882,2,7,20,Гагарина,310,59.58,nan,nan,монолитный,nan,nan,черновая отделка,2022,Комфорт Сити,Алматы,Бостандыкский,nan,nan,лоджия,True,бронированная,nan,паркинг,nan,nan,False,3.0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,52000000,False,2,False,"Бизнес класс, очередь первая. 
сдача уже в декабре 2022 года. 
Блок 10, этаж 7, витражные окна, смотрят на Запад (на Гагарина). 
Топовое месторасположение: большая Мега, магнум, ПаРК Первого Президента. 
Рядом вся инфраструктура: школы, садики, магнум."
https://krisha.kz//a/show/679346851,1,3,5,nan,nan,42.0,nan,Аксай-5 7,панельный,nan,nan,хорошее,1990,nan,Алматы,Ауэзовский,nan,проводной,nan,False,металлическая,совмещенный,nan,nan,ламинат,False,2.8,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,28500000,False,9,False,Евро ремонт. Не углавой.
https://krisha.kz//a/show/678956538,3,1,5,Муратбаева,179,62.0,Карасай батыра,nan,панельный,6.0,nan,хорошее,1978,nan,Алматы,Алмалинский,отдельный,проводной,nan,False,бронированная,раздельный,рядом охраняемая стоянка,nan,линолеум,False,2.8,True,False,True,False,False,True,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,40500000,False,13,False,"Пластиковые окна, удобно под коммерцию, неугловая, комнаты изолированы, кладовка, счётчики, тихий двор.
Продам 3х комнатную квартиру в 5 этажном панельном доме, 1 этаж, район идеальный для проживания, всё рядом."
https://krisha.kz//a/show/675852124,2,7,12,nan,nan,65.5,nan,Аксай-1 524,монолитный,nan,nan,черновая отделка,2022,Shahar,Алматы,Ауэзовский,nan,nan,nan,False,металлическая,nan,рядом охраняемая стоянка,nan,nan,False,2.7,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,34000000,False,13,False,"Предчистовая! Для показа звоните заранее за 1 час. В ипотеку цена на 500 тысяч дороже. Район очень развитый, удобный выезд в любую сторону города. Рядом школы магазины, 12 месяцев, Азия парк. Двор облагорожен, имеются охраняемые парковочные места. Риэлторов прошу не беспокоить. В квартире начали ремонт. Реальному покупателю ХОРОШИЙ торг на месте)"
https://krisha.kz//a/show/679426656,2,1,9,nan,nan,66.8,nan,Нуркент,монолитный,12.0,nan,хорошее,2014,nan,Алматы,Алатауский,нет,через TV кабель,балкон и лоджия,False,металлическая,раздельный,nan,nan,линолеум,False,2.7,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,35000000,False,15,False,"Продается 2-х комнатная квартира, либо обмен на 3-х комнатную квартиру в этом же районе, с доплатой с нашей стороны. Кватира теплая, уютная, просторная, в отличном состоянии после ремонта. Встроенная мебель остается. В шаговой доступности ТЦ Магнум, Алматы Арена, садик, школа и больницы, удобная транспортная развязка. документы в порядке, не в залоге. Торг уместен!"
https://krisha.kz//a/show/676432415,1,9,9,Мкр,nan,39.8,nan,Атырау,монолитный,10.0,nan,хорошее,2018,Vostochka.kz,Алматы,Медеуский,есть возможность подключения,проводной,лоджия,True,металлическая,совмещенный,паркинг,nan,ламинат,False,2.75,False,False,True,True,True,True,False,False,True,True,True,False,True,False,True,True,False,True,True,True,False,24000000,False,15,False,"Пластиковые окна, неугловая, комнаты изолированы, встроенная кухня, новая сантехника, счётчики, тихий двор, кондиционер.
Квартира находится в жилом комплексе Восточка. Дом первой очереди с хорошим видом из окна. 
Крыша закрыта отлично, на тех. этаже отсутствует влага. Ни когда не заливало квартиру. Отличная шумоизоляция, квартира между несущими стенами. 
Застеклённая и утепленная лоджия с тонированными окнами, а также ролл шторы день-ночь. 
Частично мебелированная: кухонный гарнитур, встроенный шкаф, горка, рабочий стол. 
квартира чистая, уютная, отлично подойдёт для молодой семьи. Имеется грузовой лифт. 
торг возможен, после осмотра на месте. Рассматривается обмен на двухкомнатную квартиру с доплатой. 
Просьба риелторам не беспокоить."
https://krisha.kz//a/show/674075733,3,2,5,nan,nan,66.0,Аносова,Тастак-3,панельный,13.0,40.0,хорошее,1979,nan,Алматы,Алмалинский,отдельный,оптика,балкон,True,nan,раздельный,рядом охраняемая стоянка,nan,линолеум,False,nan,False,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,False,False,43000000,False,14,False,"Пластиковые окна, неугловая, улучшенная, комнаты изолированы, счётчики.
Одни хозяева. Второй этаж. Светлая уютная и очень теплая квартира. Ленинградский проект. 
Тихий двор, рядом оптовый базар, small, той март, школы и сады рядом, аллея для прогулок."
https://krisha.kz//a/show/676972322,3,4,4,Осипенко,20,64.0,Кунгурская,nan,кирпичный,8.7,nan,хорошее,1978,nan,Алматы,Турксибский,отдельный,ADSL,лоджия,True,металлическая,раздельный,nan,nan,линолеум,False,2.7,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,True,True,True,True,False,37500000,False,9,False,"Кондиционер, пластиковые окна, улучшенная, комнаты изолированы, встроенная кухня, новая сантехника, кладовка, счётчики, тихий двор.
Квартира теплая с большой лоджией. Сантехника вся новая, трубы поменяны. Немецкие пластиковые окна со сложным открыванием. Рядом ТРЦ март, цон, базары, парки. Огромная застеклённая лоджия. Продаю частично с мебелью ."
https://krisha.kz//a/show/678822190,1,5,12,Райымбека,nan,27.3,nan,nan,монолитный,nan,nan,хорошее,2022,Shahar,Алматы,Ауэзовский,nan,nan,nan,False,металлическая,совмещенный,паркинг,nan,ламинат,False,2.7,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,22500000,False,12,False,"Светлая, уютная квартира-студия после ремонта. Подходит девушке, студентам либо молодой паре. Средний этаж. В небольшой площаде есть все необходимое для комфортного проживания. квартира в новом ЖК. Не муравейник. В доме 4 подъезда. Просторные площадки. В основном проживают семейные пары. Тихо и очень спокойно. Ухоженная дворовая территория. Хорошая транспортная развязка, в любое направление города. 
 
Ипотеку рассматриваем. За наличку будет торг."
https://krisha.kz//a/show/673330538,1,3,6,nan,nan,41.7,nan,Ожет,монолитный,9.0,nan,хорошее,2016,Северное кольцо,Алматы,Алатауский,nan,ADSL,балкон,True,металлическая,совмещенный,nan,полностью,ламинат,False,2.8,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,24500000,False,7,False,"Пластиковые окна, тихий двор, улучшенная, счётчики.
Продам квартиру в ЖК Северное Кольцо. Квартира светлая, чистая с хорошим качественным ремонтом, делали всё для себя. Первые хозяева. Всю Мебель и технику оставляем. Просторный, застекленный угловой балкон. Зимой в квартире очень тепло. Окна выходят во двор. Парковка просторная. В шаговой доступности магазины, супермаркет, сады и школа. Через дорогу прогулочная аллея."
